Time (s),Serial data,Resistance
164,250,58167.93893129771
165,250,58167.93893129771
166,249,57870.722433460076
167,249,57870.722433460076
168,250,58167.93893129771
169,252,58769.23076923077
170,249,57870.722433460076
171,252,58769.23076923077
172,248,57575.757575757576
173,249,57870.722433460076
174,248,57575.757575757576
175,248,57575.757575757576
176,249,57870.722433460076
177,249,57870.722433460076
178,248,57575.757575757576
179,261,61593.62549800797
180,254,59379.844961240306
181,250,58167.93893129771
182,252,58769.23076923077
183,254,59379.844961240306
184,251,58467.43295019156
185,251,58467.43295019156
186,250,58167.93893129771
187,251,58467.43295019156
188,249,57870.722433460076
189,254,59379.844961240306
190,253,59073.359073359075
191,253,59073.359073359075
192,254,59379.844961240306
193,253,59073.359073359075
194,250,58167.93893129771
195,249,57870.722433460076
196,250,58167.93893129771
197,254,59379.844961240306
198,250,58167.93893129771
199,251,58467.43295019156
200,249,57870.722433460076
201,257,60313.72549019608
202,253,59073.359073359075
203,253,59073.359073359075
204,251,58467.43295019156
205,251,58467.43295019156
206,251,58467.43295019156
207,250,58167.93893129771
208,255,59688.715953307394
209,255,59688.715953307394
210,252,58769.23076923077
211,256,60000.0
212,258,60629.92125984252
213,262,61920.0
214,263,62248.99598393575
215,261,61593.62549800797
216,260,61269.84126984127
217,257,60313.72549019608
218,262,61920.0
219,257,60313.72549019608
220,263,62248.99598393575
221,262,61920.0
222,260,61269.84126984127
223,267,63591.836734693876
224,265,62914.97975708502
225,261,61593.62549800797
226,258,60629.92125984252
227,256,60000.0
228,257,60313.72549019608
229,261,61593.62549800797
230,259,60948.61660079052
231,259,60948.61660079052
232,259,60948.61660079052
233,257,60313.72549019608
234,256,60000.0
235,257,60313.72549019608
236,256,60000.0
237,257,60313.72549019608
238,257,60313.72549019608
239,256,60000.0
240,256,60000.0
241,256,60000.0
242,256,60000.0
243,255,59688.715953307394
244,255,59688.715953307394
245,255,59688.715953307394
246,256,60000.0
247,254,59379.844961240306
248,254,59379.844961240306
249,258,60629.92125984252
250,257,60313.72549019608
251,257,60313.72549019608
252,257,60313.72549019608
253,258,60629.92125984252
254,256,60000.0
255,256,60000.0
256,257,60313.72549019608
257,255,59688.715953307394
258,257,60313.72549019608
259,255,59688.715953307394
260,255,59688.715953307394
261,255,59688.715953307394
262,255,59688.715953307394
263,262,61920.0
264,263,62248.99598393575
265,263,62248.99598393575
266,260,61269.84126984127
267,258,60629.92125984252
268,262,61920.0
269,259,60948.61660079052
270,260,61269.84126984127
271,259,60948.61660079052
272,259,60948.61660079052
273,260,61269.84126984127
274,255,59688.715953307394
275,261,61593.62549800797
276,256,60000.0
277,260,61269.84126984127
278,259,60948.61660079052
279,260,61269.84126984127
280,259,60948.61660079052
281,259,60948.61660079052
282,263,62248.99598393575
283,261,61593.62549800797
284,259,60948.61660079052
285,258,60629.92125984252
286,257,60313.72549019608
287,259,60948.61660079052
288,258,60629.92125984252
289,258,60629.92125984252
290,257,60313.72549019608
291,257,60313.72549019608
292,255,59688.715953307394
293,257,60313.72549019608
294,260,61269.84126984127
295,258,60629.92125984252
296,260,61269.84126984127
297,261,61593.62549800797
298,259,60948.61660079052
299,259,60948.61660079052
300,259,60948.61660079052
