Time (s),Serial data,Resistance
227,256,60000.0
228,257,60313.72549019608
229,256,60000.0
230,260,61269.84126984127
231,258,60629.92125984252
232,257,60313.72549019608
233,257,60313.72549019608
234,255,59688.715953307394
235,257,60313.72549019608
236,256,60000.0
237,257,60313.72549019608
238,253,59073.359073359075
239,252,58769.23076923077
240,253,59073.359073359075
241,251,58467.43295019156
242,250,58167.93893129771
243,248,57575.757575757576
244,249,57870.722433460076
245,247,57283.018867924526
246,246,56992.48120300751
247,246,56992.48120300751
248,244,56417.91044776119
249,243,56133.82899628252
250,242,55851.851851851854
251,242,55851.851851851854
252,241,55571.95571955719
253,242,55851.851851851854
254,242,55851.851851851854
255,242,55851.851851851854
256,242,55851.851851851854
257,241,55571.95571955719
258,243,56133.82899628252
259,243,56133.82899628252
260,243,56133.82899628252
261,243,56133.82899628252
262,242,55851.851851851854
263,244,56417.91044776119
264,244,56417.91044776119
265,243,56133.82899628252
266,242,55851.851851851854
267,243,56133.82899628252
268,243,56133.82899628252
269,244,56417.91044776119
270,242,55851.851851851854
271,243,56133.82899628252
272,243,56133.82899628252
273,242,55851.851851851854
274,242,55851.851851851854
275,243,56133.82899628252
276,242,55851.851851851854
277,242,55851.851851851854
278,243,56133.82899628252
279,241,55571.95571955719
280,242,55851.851851851854
281,243,56133.82899628252
282,242,55851.851851851854
283,243,56133.82899628252
284,245,56704.119850187264
285,243,56133.82899628252
286,244,56417.91044776119
287,243,56133.82899628252
288,244,56417.91044776119
289,244,56417.91044776119
290,244,56417.91044776119
291,243,56133.82899628252
292,243,56133.82899628252
293,243,56133.82899628252
294,244,56417.91044776119
295,243,56133.82899628252
296,243,56133.82899628252
297,243,56133.82899628252
298,243,56133.82899628252
299,241,55571.95571955719
300,239,55018.31501831502
