Time (s),Serial data,Resistance
528,387,143840.0
529,386,142539.68253968254
530,385,141259.84251968504
531,386,142539.68253968254
532,387,143840.0
533,386,142539.68253968254
534,387,143840.0
535,389,146504.0650406504
536,387,143840.0
537,389,146504.0650406504
538,391,149256.19834710745
539,392,150666.66666666666
540,392,150666.66666666666
541,394,153559.3220338983
542,391,149256.19834710745
543,387,143840.0
544,383,138759.6899224806
545,381,136335.8778625954
546,378,132835.8208955224
547,379,133984.96240601502
548,377,131703.7037037037
549,376,130588.23529411765
550,375,129489.0510948905
551,375,129489.0510948905
552,374,128405.79710144928
553,374,128405.79710144928
554,374,128405.79710144928
555,373,127338.12949640288
556,373,127338.12949640288
557,373,127338.12949640288
558,372,126285.71428571428
559,371,125248.22695035461
560,371,125248.22695035461
561,372,126285.71428571428
562,372,126285.71428571428
563,373,127338.12949640288
564,370,124225.35211267606
565,370,124225.35211267606
566,368,122222.22222222222
567,368,122222.22222222222
568,368,122222.22222222222
569,368,122222.22222222222
570,367,121241.37931034483
571,368,122222.22222222222
572,368,122222.22222222222
573,367,121241.37931034483
574,368,122222.22222222222
575,367,121241.37931034483
576,368,122222.22222222222
577,367,121241.37931034483
578,368,122222.22222222222
579,368,122222.22222222222
580,367,121241.37931034483
581,368,122222.22222222222
582,368,122222.22222222222
583,367,121241.37931034483
584,368,122222.22222222222
585,367,121241.37931034483
586,367,121241.37931034483
587,369,123216.78321678322
588,367,121241.37931034483
589,369,123216.78321678322
590,368,122222.22222222222
591,368,122222.22222222222
592,366,120273.97260273971
593,367,121241.37931034483
594,367,121241.37931034483
595,367,121241.37931034483
596,367,121241.37931034483
597,368,122222.22222222222
598,368,122222.22222222222
599,368,122222.22222222222
600,369,123216.78321678322
601,369,123216.78321678322
602,369,123216.78321678322
603,371,125248.22695035461
604,372,126285.71428571428
605,373,127338.12949640288
606,375,129489.0510948905
607,375,129489.0510948905
608,375,129489.0510948905
609,377,131703.7037037037
610,377,131703.7037037037
611,379,133984.96240601502
612,378,132835.8208955224
613,379,133984.96240601502
614,381,136335.8778625954
615,382,137538.46153846156
616,381,136335.8778625954
617,382,137538.46153846156
618,383,138759.6899224806
619,383,138759.6899224806
620,384,140000.0
621,384,140000.0
622,387,143840.0
623,385,141259.84251968504
624,385,141259.84251968504
625,380,135151.51515151517
626,378,132835.8208955224
627,379,133984.96240601502
628,377,131703.7037037037
629,377,131703.7037037037
630,376,130588.23529411765
631,375,129489.0510948905
632,374,128405.79710144928
633,376,130588.23529411765
634,375,129489.0510948905
635,373,127338.12949640288
636,373,127338.12949640288
637,373,127338.12949640288
638,372,126285.71428571428
639,371,125248.22695035461
640,370,124225.35211267606
641,370,124225.35211267606
642,372,126285.71428571428
643,370,124225.35211267606
644,369,123216.78321678322
645,369,123216.78321678322
646,369,123216.78321678322
647,368,122222.22222222222
648,369,123216.78321678322
649,369,123216.78321678322
650,368,122222.22222222222
651,368,122222.22222222222
652,367,121241.37931034483
653,367,121241.37931034483
654,366,120273.97260273971
655,367,121241.37931034483
656,366,120273.97260273971
657,367,121241.37931034483
658,365,119319.72789115646
659,366,120273.97260273971
660,366,120273.97260273971
661,365,119319.72789115646
662,366,120273.97260273971
663,367,121241.37931034483
664,371,125248.22695035461
665,373,127338.12949640288
666,375,129489.0510948905
667,373,127338.12949640288
668,373,127338.12949640288
669,371,125248.22695035461
670,373,127338.12949640288
671,377,131703.7037037037
672,374,128405.79710144928
673,367,121241.37931034483
674,363,117449.6644295302
675,376,130588.23529411765
676,367,121241.37931034483
677,367,121241.37931034483
678,365,119319.72789115646
679,364,118378.37837837839
680,367,121241.37931034483
681,362,116533.33333333334
682,360,114736.84210526315
683,387,143840.0
684,377,131703.7037037037
685,366,120273.97260273971
