Time (s),Serial data,Resistance
283,101,29829.683698296838
284,102,29951.219512195123
285,102,29951.219512195123
286,103,30073.349633251833
287,104,30196.07843137255
288,103,30073.349633251833
289,102,29951.219512195123
290,102,29951.219512195123
291,103,30073.349633251833
292,103,30073.349633251833
293,103,30073.349633251833
294,103,30073.349633251833
295,103,30073.349633251833
296,102,29951.219512195123
297,101,29829.683698296838
298,101,29829.683698296838
299,102,29951.219512195123
300,102,29951.219512195123
301,102,29951.219512195123
302,102,29951.219512195123
303,102,29951.219512195123
304,103,30073.349633251833
305,104,30196.07843137255
306,103,30073.349633251833
307,104,30196.07843137255
308,101,29829.683698296838
309,99,29588.37772397094
310,99,29588.37772397094
311,99,29588.37772397094
312,99,29588.37772397094
313,101,29829.683698296838
314,100,29708.73786407767
315,99,29588.37772397094
316,100,29708.73786407767
317,98,29468.599033816427
318,99,29588.37772397094
319,99,29588.37772397094
320,100,29708.73786407767
321,99,29588.37772397094
322,99,29588.37772397094
323,97,29349.397590361445
324,96,29230.76923076923
325,97,29349.397590361445
326,97,29349.397590361445
327,96,29230.76923076923
328,103,30073.349633251833
329,95,29112.709832134293
330,93,28878.28162291169
331,100,29708.73786407767
332,98,29468.599033816427
333,101,29829.683698296838
334,99,29588.37772397094
335,99,29588.37772397094
336,99,29588.37772397094
337,88,28301.886792452828
338,100,29708.73786407767
339,102,29951.219512195123
340,95,29112.709832134293
341,94,28995.215311004784
342,103,30073.349633251833
343,96,29230.76923076923
344,91,28646.080760095014
345,92,28761.904761904763
346,93,28878.28162291169
347,102,29951.219512195123
348,98,29468.599033816427
349,95,29112.709832134293
350,92,28761.904761904763
351,97,29349.397590361445
352,97,29349.397590361445
353,96,29230.76923076923
354,88,28301.886792452828
355,93,28878.28162291169
356,93,28878.28162291169
357,93,28878.28162291169
358,91,28646.080760095014
359,93,28878.28162291169
360,96,29230.76923076923
361,105,30319.41031941032
362,115,31586.90176322418
363,111,31072.31920199501
364,107,30567.9012345679
365,70,26334.841628959275
366,77,27080.459770114943
367,77,27080.459770114943
368,79,27297.921478060045
369,81,27517.401392111366
370,83,27738.927738927738
371,84,27850.46728971963
372,83,27738.927738927738
373,84,27850.46728971963
374,83,27738.927738927738
375,83,27738.927738927738
376,86,28075.11737089202
377,84,27850.46728971963
378,86,28075.11737089202
379,87,28188.235294117647
380,86,28075.11737089202
381,86,28075.11737089202
382,92,28761.904761904763
383,88,28301.886792452828
384,89,28416.0756501182
385,88,28301.886792452828
386,88,28301.886792452828
387,85,27962.529274004683
388,85,27962.529274004683
389,85,27962.529274004683
390,86,28075.11737089202
391,85,27962.529274004683
392,86,28075.11737089202
393,87,28188.235294117647
394,88,28301.886792452828
395,89,28416.0756501182
396,89,28416.0756501182
397,88,28301.886792452828
398,88,28301.886792452828
399,88,28301.886792452828
400,89,28416.0756501182
401,90,28530.805687203792
402,90,28530.805687203792
403,89,28416.0756501182
404,91,28646.080760095014
405,90,28530.805687203792
406,90,28530.805687203792
407,90,28530.805687203792
408,90,28530.805687203792
409,90,28530.805687203792
410,90,28530.805687203792
411,90,28530.805687203792
412,91,28646.080760095014
413,90,28530.805687203792
414,91,28646.080760095014
415,91,28646.080760095014
416,92,28761.904761904763
417,89,28416.0756501182
418,90,28530.805687203792
419,90,28530.805687203792
420,91,28646.080760095014
421,93,28878.28162291169
422,92,28761.904761904763
423,90,28530.805687203792
424,90,28530.805687203792
425,91,28646.080760095014
426,91,28646.080760095014
427,93,28878.28162291169
428,105,30319.41031941032
429,92,28761.904761904763
430,90,28530.805687203792
431,97,29349.397590361445
432,96,29230.76923076923
433,96,29230.76923076923
434,89,28416.0756501182
435,91,28646.080760095014
436,90,28530.805687203792
437,95,29112.709832134293
438,97,29349.397590361445
439,94,28995.215311004784
440,94,28995.215311004784
441,93,28878.28162291169
442,94,28995.215311004784
443,95,29112.709832134293
444,97,29349.397590361445
445,97,29349.397590361445
446,98,29468.599033816427
447,98,29468.599033816427
448,97,29349.397590361445
449,97,29349.397590361445
450,97,29349.397590361445
451,98,29468.599033816427
452,98,29468.599033816427
453,98,29468.599033816427
454,100,29708.73786407767
455,99,29588.37772397094
456,97,29349.397590361445
457,95,29112.709832134293
458,97,29349.397590361445
459,100,29708.73786407767
460,97,29349.397590361445
461,94,28995.215311004784
462,95,29112.709832134293
463,96,29230.76923076923
464,97,29349.397590361445
465,98,29468.599033816427
466,99,29588.37772397094
467,97,29349.397590361445
468,96,29230.76923076923
469,96,29230.76923076923
470,98,29468.599033816427
471,95,29112.709832134293
472,96,29230.76923076923
473,95,29112.709832134293
474,95,29112.709832134293
475,95,29112.709832134293
476,95,29112.709832134293
477,101,29829.683698296838
478,97,29349.397590361445
479,99,29588.37772397094
480,102,29951.219512195123
481,99,29588.37772397094
482,95,29112.709832134293
483,97,29349.397590361445
484,97,29349.397590361445
485,98,29468.599033816427
486,95,29112.709832134293
487,96,29230.76923076923
488,99,29588.37772397094
489,97,29349.397590361445
490,98,29468.599033816427
491,100,29708.73786407767
492,99,29588.37772397094
493,101,29829.683698296838
494,101,29829.683698296838
495,102,29951.219512195123
496,98,29468.599033816427
497,97,29349.397590361445
498,96,29230.76923076923
499,98,29468.599033816427
500,99,29588.37772397094
501,99,29588.37772397094
502,99,29588.37772397094
503,99,29588.37772397094
504,100,29708.73786407767
505,99,29588.37772397094
506,100,29708.73786407767
507,101,29829.683698296838
508,101,29829.683698296838
509,105,30319.41031941032
510,100,29708.73786407767
511,105,30319.41031941032
512,100,29708.73786407767
513,100,29708.73786407767
514,103,30073.349633251833
515,100,29708.73786407767
516,101,29829.683698296838
517,99,29588.37772397094
518,99,29588.37772397094
519,99,29588.37772397094
520,100,29708.73786407767
521,100,29708.73786407767
522,100,29708.73786407767
523,101,29829.683698296838
524,101,29829.683698296838
525,99,29588.37772397094
526,96,29230.76923076923
527,98,29468.599033816427
528,100,29708.73786407767
529,102,29951.219512195123
530,106,30443.349753694583
531,100,29708.73786407767
532,100,29708.73786407767
533,101,29829.683698296838
534,102,29951.219512195123
535,104,30196.07843137255
536,105,30319.41031941032
537,102,29951.219512195123
538,102,29951.219512195123
539,102,29951.219512195123
540,103,30073.349633251833
541,102,29951.219512195123
542,111,31072.31920199501
543,103,30073.349633251833
544,104,30196.07843137255
545,99,29588.37772397094
546,99,29588.37772397094
547,96,29230.76923076923
548,98,29468.599033816427
549,100,29708.73786407767
550,101,29829.683698296838
551,99,29588.37772397094
552,101,29829.683698296838
553,101,29829.683698296838
554,102,29951.219512195123
555,101,29829.683698296838
556,108,30693.069306930694
557,101,29829.683698296838
558,100,29708.73786407767
559,98,29468.599033816427
560,101,29829.683698296838
561,101,29829.683698296838
562,103,30073.349633251833
563,103,30073.349633251833
564,101,29829.683698296838
565,102,29951.219512195123
566,101,29829.683698296838
567,100,29708.73786407767
568,102,29951.219512195123
569,102,29951.219512195123
570,103,30073.349633251833
571,103,30073.349633251833
572,103,30073.349633251833
573,102,29951.219512195123
574,110,30945.273631840795
575,108,30693.069306930694
576,105,30319.41031941032
577,103,30073.349633251833
578,99,29588.37772397094
579,101,29829.683698296838
580,99,29588.37772397094
581,99,29588.37772397094
582,98,29468.599033816427
583,100,29708.73786407767
584,103,30073.349633251833
585,102,29951.219512195123
586,96,29230.76923076923
587,96,29230.76923076923
588,97,29349.397590361445
589,98,29468.599033816427
590,92,28761.904761904763
591,93,28878.28162291169
592,95,29112.709832134293
593,94,28995.215311004784
594,97,29349.397590361445
595,96,29230.76923076923
596,102,29951.219512195123
597,97,29349.397590361445
598,96,29230.76923076923
599,98,29468.599033816427
600,98,29468.599033816427
601,96,29230.76923076923
602,98,29468.599033816427
603,98,29468.599033816427
604,99,29588.37772397094
605,102,29951.219512195123
606,101,29829.683698296838
607,103,30073.349633251833
608,102,29951.219512195123
609,101,29829.683698296838
610,101,29829.683698296838
611,101,29829.683698296838
612,104,30196.07843137255
613,102,29951.219512195123
614,101,29829.683698296838
615,98,29468.599033816427
616,97,29349.397590361445
617,97,29349.397590361445
618,98,29468.599033816427
619,97,29349.397590361445
620,97,29349.397590361445
621,97,29349.397590361445
622,100,29708.73786407767
623,98,29468.599033816427
624,101,29829.683698296838
625,100,29708.73786407767
626,98,29468.599033816427
627,99,29588.37772397094
628,101,29829.683698296838
629,105,30319.41031941032
630,98,29468.599033816427
631,100,29708.73786407767
632,100,29708.73786407767
633,100,29708.73786407767
634,101,29829.683698296838
635,101,29829.683698296838
636,108,30693.069306930694
637,100,29708.73786407767
638,100,29708.73786407767
639,107,30567.9012345679
640,102,29951.219512195123
641,104,30196.07843137255
642,101,29829.683698296838
643,103,30073.349633251833
644,102,29951.219512195123
645,106,30443.349753694583
646,101,29829.683698296838
647,104,30196.07843137255
648,107,30567.9012345679
649,103,30073.349633251833
650,102,29951.219512195123
651,102,29951.219512195123
652,100,29708.73786407767
653,97,29349.397590361445
654,101,29829.683698296838
655,96,29230.76923076923
656,99,29588.37772397094
657,98,29468.599033816427
658,99,29588.37772397094
659,100,29708.73786407767
660,97,29349.397590361445
661,102,29951.219512195123
662,98,29468.599033816427
663,97,29349.397590361445
664,99,29588.37772397094
665,102,29951.219512195123
666,97,29349.397590361445
667,98,29468.599033816427
668,99,29588.37772397094
669,100,29708.73786407767
670,100,29708.73786407767
671,101,29829.683698296838
672,100,29708.73786407767
673,103,30073.349633251833
674,104,30196.07843137255
675,103,30073.349633251833
676,101,29829.683698296838
677,105,30319.41031941032
678,101,29829.683698296838
679,100,29708.73786407767
680,98,29468.599033816427
681,99,29588.37772397094
682,100,29708.73786407767
683,102,29951.219512195123
684,102,29951.219512195123
685,133,34036.93931398417
686,136,34468.085106382976
687,132,33894.73684210526
688,108,30693.069306930694
689,84,27850.46728971963
690,83,27738.927738927738
691,93,28878.28162291169
692,83,27738.927738927738
693,81,27517.401392111366
694,81,27517.401392111366
695,88,28301.886792452828
696,82,27627.906976744187
697,92,28761.904761904763
698,85,27962.529274004683
699,89,28416.0756501182
700,93,28878.28162291169
701,92,28761.904761904763
702,91,28646.080760095014
703,93,28878.28162291169
704,91,28646.080760095014
705,93,28878.28162291169
706,93,28878.28162291169
707,91,28646.080760095014
708,94,28995.215311004784
709,93,28878.28162291169
710,100,29708.73786407767
711,95,29112.709832134293
712,96,29230.76923076923
713,96,29230.76923076923
714,95,29112.709832134293
715,95,29112.709832134293
716,100,29708.73786407767
717,118,31979.695431472082
718,135,34323.60742705571
719,112,31200.0
720,110,30945.273631840795
721,109,30818.858560794044
722,108,30693.069306930694
723,129,33472.58485639687
724,130,33612.56544502618
725,132,33894.73684210526
726,144,35652.17391304348
727,147,36109.58904109589
728,136,34468.085106382976
729,98,29468.599033816427
730,117,31848.101265822785
731,180,41686.74698795181
732,159,38016.99716713881
733,151,36731.30193905817
734,103,30073.349633251833
735,62,25511.11111111111
736,63,25612.472160356345
737,61,25410.19955654102
738,66,25919.28251121076
739,69,26230.248306997742
740,63,25612.472160356345
741,65,25816.5548098434
742,72,26545.454545454548
743,81,27517.401392111366
744,63,25612.472160356345
745,62,25511.11111111111
746,62,25511.11111111111
747,64,25714.285714285717
748,64,25714.285714285717
749,64,25714.285714285717
750,65,25816.5548098434
751,67,26022.47191011236
752,67,26022.47191011236
753,63,25612.472160356345
754,63,25612.472160356345
755,57,25010.98901098901
756,58,25110.13215859031
757,62,25511.11111111111
758,61,25410.19955654102
759,60,25309.734513274336
760,61,25410.19955654102
761,54,24716.157205240175
762,55,24814.004376367615
763,56,24912.28070175439
764,57,25010.98901098901
765,58,25110.13215859031
766,58,25110.13215859031
767,58,25110.13215859031
768,58,25110.13215859031
769,58,25110.13215859031
770,58,25110.13215859031
771,59,25209.713024282562
772,60,25309.734513274336
773,57,25010.98901098901
774,56,24912.28070175439
775,68,26126.126126126124
776,74,26757.99086757991
777,62,25511.11111111111
778,58,25110.13215859031
779,66,25919.28251121076
780,76,26972.47706422018
781,78,27188.9400921659
782,80,27407.40740740741
783,77,27080.459770114943
784,85,27962.529274004683
785,90,28530.805687203792
786,77,27080.459770114943
787,74,26757.99086757991
788,75,26864.988558352405
789,73,26651.48063781321
790,74,26757.99086757991
791,75,26864.988558352405
792,76,26972.47706422018
793,82,27627.906976744187
794,86,28075.11737089202
795,98,29468.599033816427
796,87,28188.235294117647
797,91,28646.080760095014
798,88,28301.886792452828
799,89,28416.0756501182
800,89,28416.0756501182
801,89,28416.0756501182
802,89,28416.0756501182
803,90,28530.805687203792
804,88,28301.886792452828
805,84,27850.46728971963
806,95,29112.709832134293
807,97,29349.397590361445
808,93,28878.28162291169
809,87,28188.235294117647
810,84,27850.46728971963
811,81,27517.401392111366
812,82,27627.906976744187
813,80,27407.40740740741
814,78,27188.9400921659
815,78,27188.9400921659
816,78,27188.9400921659
817,79,27297.921478060045
818,79,27297.921478060045
819,80,27407.40740740741
820,79,27297.921478060045
821,80,27407.40740740741
822,81,27517.401392111366
823,83,27738.927738927738
824,79,27297.921478060045
825,75,26864.988558352405
826,71,26439.909297052156
827,67,26022.47191011236
828,65,25816.5548098434
829,67,26022.47191011236
830,68,26126.126126126124
831,69,26230.248306997742
832,68,26126.126126126124
833,68,26126.126126126124
834,64,25714.285714285717
835,64,25714.285714285717
836,63,25612.472160356345
837,65,25816.5548098434
838,64,25714.285714285717
839,66,25919.28251121076
840,65,25816.5548098434
841,67,26022.47191011236
842,67,26022.47191011236
843,66,25919.28251121076
844,68,26126.126126126124
845,67,26022.47191011236
846,67,26022.47191011236
847,75,26864.988558352405
848,63,25612.472160356345
849,63,25612.472160356345
850,62,25511.11111111111
851,62,25511.11111111111
852,63,25612.472160356345
853,68,26126.126126126124
854,67,26022.47191011236
855,67,26022.47191011236
856,64,25714.285714285717
857,68,26126.126126126124
858,69,26230.248306997742
859,70,26334.841628959275
860,71,26439.909297052156
861,68,26126.126126126124
862,69,26230.248306997742
863,69,26230.248306997742
864,70,26334.841628959275
865,70,26334.841628959275
866,71,26439.909297052156
867,70,26334.841628959275
868,70,26334.841628959275
869,70,26334.841628959275
870,70,26334.841628959275
871,80,27407.40740740741
872,71,26439.909297052156
873,75,26864.988558352405
874,70,26334.841628959275
875,72,26545.454545454548
876,69,26230.248306997742
877,64,25714.285714285717
878,63,25612.472160356345
879,58,25110.13215859031
880,55,24814.004376367615
881,58,25110.13215859031
882,57,25010.98901098901
883,59,25209.713024282562
884,63,25612.472160356345
885,62,25511.11111111111
886,62,25511.11111111111
887,61,25410.19955654102
888,62,25511.11111111111
889,68,26126.126126126124
890,64,25714.285714285717
891,66,25919.28251121076
892,66,25919.28251121076
893,60,25309.734513274336
894,59,25209.713024282562
895,61,25410.19955654102
896,59,25209.713024282562
897,62,25511.11111111111
898,55,24814.004376367615
899,58,25110.13215859031
900,64,25714.285714285717
901,57,25010.98901098901
902,56,24912.28070175439
903,58,25110.13215859031
904,62,25511.11111111111
905,64,25714.285714285717
906,62,25511.11111111111
907,62,25511.11111111111
908,64,25714.285714285717
909,62,25511.11111111111
910,62,25511.11111111111
911,62,25511.11111111111
912,65,25816.5548098434
913,66,25919.28251121076
914,66,25919.28251121076
915,62,25511.11111111111
916,63,25612.472160356345
917,64,25714.285714285717
918,63,25612.472160356345
919,87,28188.235294117647
920,77,27080.459770114943
921,75,26864.988558352405
922,64,25714.285714285717
923,56,24912.28070175439
924,55,24814.004376367615
925,54,24716.157205240175
926,60,25309.734513274336
927,56,24912.28070175439
928,57,25010.98901098901
929,58,25110.13215859031
930,60,25309.734513274336
931,60,25309.734513274336
932,54,24716.157205240175
933,52,24521.739130434784
934,55,24814.004376367615
935,55,24814.004376367615
936,60,25309.734513274336
937,65,25816.5548098434
938,59,25209.713024282562
939,61,25410.19955654102
940,60,25309.734513274336
941,57,25010.98901098901
942,57,25010.98901098901
943,59,25209.713024282562
944,59,25209.713024282562
945,61,25410.19955654102
946,63,25612.472160356345
947,60,25309.734513274336
948,62,25511.11111111111
949,61,25410.19955654102
950,60,25309.734513274336
951,63,25612.472160356345
952,62,25511.11111111111
953,66,25919.28251121076
954,65,25816.5548098434
955,65,25816.5548098434
956,66,25919.28251121076
957,64,25714.285714285717
958,64,25714.285714285717
959,65,25816.5548098434
960,62,25511.11111111111
961,62,25511.11111111111
962,64,25714.285714285717
963,67,26022.47191011236
964,63,25612.472160356345
965,64,25714.285714285717
966,67,26022.47191011236
967,63,25612.472160356345
968,64,25714.285714285717
969,65,25816.5548098434
970,66,25919.28251121076
971,61,25410.19955654102
972,60,25309.734513274336
973,60,25309.734513274336
974,61,25410.19955654102
975,57,25010.98901098901
976,58,25110.13215859031
977,61,25410.19955654102
978,62,25511.11111111111
979,62,25511.11111111111
980,67,26022.47191011236
981,59,25209.713024282562
982,60,25309.734513274336
983,61,25410.19955654102
984,63,25612.472160356345
985,63,25612.472160356345
986,62,25511.11111111111
987,63,25612.472160356345
988,63,25612.472160356345
989,63,25612.472160356345
990,65,25816.5548098434
991,63,25612.472160356345
992,63,25612.472160356345
993,143,35501.355013550135
994,65,25816.5548098434
995,65,25816.5548098434
996,64,25714.285714285717
997,65,25816.5548098434
998,66,25919.28251121076
999,65,25816.5548098434
1000,62,25511.11111111111
1001,61,25410.19955654102
1002,63,25612.472160356345
1003,66,25919.28251121076
1004,71,26439.909297052156
1005,67,26022.47191011236
1006,67,26022.47191011236
1007,63,25612.472160356345
1008,66,25919.28251121076
1009,65,25816.5548098434
1010,63,25612.472160356345
1011,64,25714.285714285717
1012,63,25612.472160356345
1013,61,25410.19955654102
1014,59,25209.713024282562
1015,56,24912.28070175439
1016,58,25110.13215859031
1017,53,24618.736383442265
1018,50,24329.00432900433
1019,52,24521.739130434784
1020,54,24716.157205240175
1021,55,24814.004376367615
1022,56,24912.28070175439
1023,55,24814.004376367615
1024,60,25309.734513274336
1025,57,25010.98901098901
1026,55,24814.004376367615
1027,54,24716.157205240175
1028,58,25110.13215859031
1029,59,25209.713024282562
1030,58,25110.13215859031
1031,59,25209.713024282562
1032,60,25309.734513274336
1033,59,25209.713024282562
1034,60,25309.734513274336
1035,78,27188.9400921659
1036,57,25010.98901098901
1037,57,25010.98901098901
1038,59,25209.713024282562
1039,58,25110.13215859031
1040,59,25209.713024282562
1041,59,25209.713024282562
1042,58,25110.13215859031
1043,62,25511.11111111111
1044,62,25511.11111111111
1045,60,25309.734513274336
1046,60,25309.734513274336
1047,59,25209.713024282562
1048,61,25410.19955654102
1049,60,25309.734513274336
1050,59,25209.713024282562
1051,60,25309.734513274336
1052,66,25919.28251121076
1053,67,26022.47191011236
1054,61,25410.19955654102
1055,62,25511.11111111111
1056,65,25816.5548098434
1057,64,25714.285714285717
1058,62,25511.11111111111
1059,65,25816.5548098434
1060,67,26022.47191011236
1061,67,26022.47191011236
1062,66,25919.28251121076
1063,66,25919.28251121076
1064,63,25612.472160356345
1065,57,25010.98901098901
1066,54,24716.157205240175
1067,54,24716.157205240175
1068,56,24912.28070175439
1069,59,25209.713024282562
1070,57,25010.98901098901
1071,55,24814.004376367615
1072,55,24814.004376367615
1073,54,24716.157205240175
1074,52,24521.739130434784
1075,57,25010.98901098901
1076,59,25209.713024282562
1077,59,25209.713024282562
1078,61,25410.19955654102
1079,61,25410.19955654102
1080,59,25209.713024282562
1081,60,25309.734513274336
1082,62,25511.11111111111
1083,61,25410.19955654102
1084,62,25511.11111111111
1085,63,25612.472160356345
1086,61,25410.19955654102
1087,57,25010.98901098901
1088,56,24912.28070175439
1089,57,25010.98901098901
1090,57,25010.98901098901
1091,59,25209.713024282562
1092,61,25410.19955654102
1093,63,25612.472160356345
1094,67,26022.47191011236
1095,60,25309.734513274336
1096,61,25410.19955654102
1097,57,25010.98901098901
1098,56,24912.28070175439
1099,52,24521.739130434784
1100,56,24912.28070175439
1101,60,25309.734513274336
1102,58,25110.13215859031
1103,59,25209.713024282562
1104,61,25410.19955654102
1105,62,25511.11111111111
1106,58,25110.13215859031
1107,54,24716.157205240175
1108,52,24521.739130434784
1109,52,24521.739130434784
1110,52,24521.739130434784
1111,52,24521.739130434784
1112,53,24618.736383442265
1113,71,26439.909297052156
1114,57,25010.98901098901
1115,92,28761.904761904763
1116,98,29468.599033816427
1117,55,24814.004376367615
1118,54,24716.157205240175
1119,54,24716.157205240175
1120,53,24618.736383442265
1121,52,24521.739130434784
1122,53,24618.736383442265
1123,54,24716.157205240175
1124,54,24716.157205240175
1125,52,24521.739130434784
1126,52,24521.739130434784
1127,52,24521.739130434784
1128,52,24521.739130434784
1129,50,24329.00432900433
1130,53,24618.736383442265
1131,51,24425.162689804773
1132,53,24618.736383442265
1133,52,24521.739130434784
1134,53,24618.736383442265
1135,55,24814.004376367615
1136,52,24521.739130434784
1137,51,24425.162689804773
1138,51,24425.162689804773
1139,50,24329.00432900433
1140,49,24233.26133909287
1141,51,24425.162689804773
1142,50,24329.00432900433
1143,50,24329.00432900433
1144,50,24329.00432900433
1145,49,24233.26133909287
1146,47,24043.010752688173
1147,46,23948.497854077254
1148,47,24043.010752688173
1149,44,23760.68376068376
1150,48,24137.931034482757
1151,49,24233.26133909287
1152,49,24233.26133909287
