Time (s),Serial data,Resistance
425,315,83959.39086294416
426,318,85567.01030927835
427,320,86666.66666666666
428,319,86113.9896373057
429,316,84489.79591836734
430,317,85025.64102564103
431,316,84489.79591836734
432,314,83434.34343434345
433,313,82914.57286432161
434,313,82914.57286432161
435,312,82400.0
436,321,87225.13089005236
437,313,82914.57286432161
438,314,83434.34343434345
439,311,81890.54726368158
440,318,85567.01030927835
441,323,88359.78835978835
442,320,86666.66666666666
443,319,86113.9896373057
444,311,81890.54726368158
445,314,83434.34343434345
446,318,85567.01030927835
447,313,82914.57286432161
448,314,83434.34343434345
449,311,81890.54726368158
450,314,83434.34343434345
451,311,81890.54726368158
452,311,81890.54726368158
453,314,83434.34343434345
454,319,86113.9896373057
455,316,84489.79591836734
456,312,82400.0
457,311,81890.54726368158
458,311,81890.54726368158
459,310,81386.13861386139
460,310,81386.13861386139
461,310,81386.13861386139
462,310,81386.13861386139
463,309,80886.69950738916
464,309,80886.69950738916
465,309,80886.69950738916
466,308,80392.15686274509
467,308,80392.15686274509
468,318,85567.01030927835
469,323,88359.78835978835
470,321,87225.13089005236
471,318,85567.01030927835
472,315,83959.39086294416
473,311,81890.54726368158
474,310,81386.13861386139
475,315,83959.39086294416
476,312,82400.0
477,311,81890.54726368158
478,312,82400.0
479,307,79902.43902439025
480,313,82914.57286432161
481,316,84489.79591836734
482,311,81890.54726368158
483,312,82400.0
484,309,80886.69950738916
485,307,79902.43902439025
486,306,79417.47572815535
487,307,79902.43902439025
488,305,78937.19806763285
489,307,79902.43902439025
490,306,79417.47572815535
491,306,79417.47572815535
492,304,78461.53846153845
493,303,77990.43062200956
494,304,78461.53846153845
495,303,77990.43062200956
496,304,78461.53846153845
497,303,77990.43062200956
498,304,78461.53846153845
499,303,77990.43062200956
500,303,77990.43062200956
501,302,77523.80952380953
502,302,77523.80952380953
503,303,77990.43062200956
504,304,78461.53846153845
505,302,77523.80952380953
506,301,77061.61137440758
507,318,85567.01030927835
508,314,83434.34343434345
509,315,83959.39086294416
510,314,83434.34343434345
511,312,82400.0
512,308,80392.15686274509
513,309,80886.69950738916
514,322,87789.47368421052
515,313,82914.57286432161
516,318,85567.01030927835
517,317,85025.64102564103
518,314,83434.34343434345
519,314,83434.34343434345
520,315,83959.39086294416
521,313,82914.57286432161
522,313,82914.57286432161
523,311,81890.54726368158
524,309,80886.69950738916
525,308,80392.15686274509
526,306,79417.47572815535
527,307,79902.43902439025
528,307,79902.43902439025
529,306,79417.47572815535
530,306,79417.47572815535
531,306,79417.47572815535
532,306,79417.47572815535
533,305,78937.19806763285
534,306,79417.47572815535
535,308,80392.15686274509
536,306,79417.47572815535
537,312,82400.0
538,308,80392.15686274509
539,309,80886.69950738916
540,305,78937.19806763285
541,305,78937.19806763285
542,307,79902.43902439025
543,315,83959.39086294416
544,307,79902.43902439025
545,312,82400.0
546,313,82914.57286432161
547,308,80392.15686274509
548,310,81386.13861386139
549,310,81386.13861386139
550,309,80886.69950738916
551,308,80392.15686274509
552,307,79902.43902439025
553,308,80392.15686274509
