Time (s),Serial data,Resistance
137,128,33333.333333333336
138,128,33333.333333333336
139,128,33333.333333333336
140,127,33194.805194805194
141,129,33472.58485639687
142,128,33333.333333333336
143,127,33194.805194805194
144,124,32783.50515463918
145,124,32783.50515463918
146,125,32919.89664082687
147,125,32919.89664082687
148,126,33056.99481865285
149,126,33056.99481865285
150,127,33194.805194805194
151,127,33194.805194805194
152,127,33194.805194805194
153,127,33194.805194805194
154,128,33333.333333333336
155,132,33894.73684210526
156,128,33333.333333333336
157,126,33056.99481865285
158,127,33194.805194805194
159,125,32919.89664082687
160,126,33056.99481865285
161,126,33056.99481865285
162,126,33056.99481865285
163,126,33056.99481865285
164,127,33194.805194805194
165,127,33194.805194805194
166,128,33333.333333333336
167,129,33472.58485639687
168,128,33333.333333333336
169,128,33333.333333333336
170,128,33333.333333333336
171,127,33194.805194805194
172,129,33472.58485639687
173,128,33333.333333333336
174,129,33472.58485639687
175,129,33472.58485639687
176,129,33472.58485639687
177,131,33753.280839895015
178,130,33612.56544502618
179,132,33894.73684210526
180,131,33753.280839895015
181,131,33753.280839895015
182,131,33753.280839895015
183,130,33612.56544502618
184,128,33333.333333333336
185,129,33472.58485639687
186,127,33194.805194805194
187,125,32919.89664082687
188,125,32919.89664082687
189,124,32783.50515463918
190,125,32919.89664082687
191,126,33056.99481865285
192,124,32783.50515463918
193,123,32647.814910025707
194,122,32512.82051282051
195,121,32378.51662404092
196,120,32244.897959183672
197,121,32378.51662404092
198,119,32111.959287531805
199,121,32378.51662404092
200,121,32378.51662404092
201,122,32512.82051282051
202,123,32647.814910025707
203,121,32378.51662404092
204,124,32783.50515463918
205,125,32919.89664082687
206,126,33056.99481865285
207,124,32783.50515463918
208,129,33472.58485639687
209,125,32919.89664082687
210,125,32919.89664082687
211,124,32783.50515463918
212,123,32647.814910025707
213,123,32647.814910025707
214,124,32783.50515463918
215,125,32919.89664082687
216,124,32783.50515463918
217,124,32783.50515463918
218,125,32919.89664082687
219,126,33056.99481865285
220,126,33056.99481865285
221,126,33056.99481865285
222,127,33194.805194805194
223,126,33056.99481865285
224,126,33056.99481865285
225,128,33333.333333333336
226,127,33194.805194805194
227,126,33056.99481865285
228,128,33333.333333333336
229,127,33194.805194805194
230,127,33194.805194805194
231,126,33056.99481865285
232,128,33333.333333333336
233,128,33333.333333333336
234,128,33333.333333333336
235,128,33333.333333333336
236,129,33472.58485639687
237,129,33472.58485639687
238,129,33472.58485639687
239,128,33333.333333333336
240,130,33612.56544502618
241,129,33472.58485639687
242,128,33333.333333333336
243,129,33472.58485639687
244,129,33472.58485639687
245,127,33194.805194805194
246,126,33056.99481865285
247,125,32919.89664082687
248,125,32919.89664082687
249,128,33333.333333333336
250,126,33056.99481865285
251,127,33194.805194805194
252,128,33333.333333333336
253,129,33472.58485639687
254,130,33612.56544502618
255,131,33753.280839895015
256,132,33894.73684210526
257,128,33333.333333333336
258,127,33194.805194805194
259,124,32783.50515463918
260,124,32783.50515463918
261,125,32919.89664082687
262,126,33056.99481865285
263,129,33472.58485639687
264,128,33333.333333333336
265,129,33472.58485639687
266,131,33753.280839895015
267,129,33472.58485639687
268,129,33472.58485639687
269,128,33333.333333333336
270,131,33753.280839895015
271,130,33612.56544502618
272,132,33894.73684210526
273,132,33894.73684210526
274,130,33612.56544502618
275,130,33612.56544502618
276,131,33753.280839895015
277,129,33472.58485639687
278,130,33612.56544502618
279,130,33612.56544502618
280,131,33753.280839895015
281,130,33612.56544502618
282,130,33612.56544502618
283,131,33753.280839895015
284,131,33753.280839895015
285,131,33753.280839895015
286,133,34036.93931398417
287,132,33894.73684210526
288,131,33753.280839895015
289,131,33753.280839895015
290,129,33472.58485639687
291,130,33612.56544502618
292,129,33472.58485639687
293,128,33333.333333333336
294,128,33333.333333333336
295,128,33333.333333333336
296,128,33333.333333333336
297,128,33333.333333333336
298,128,33333.333333333336
299,128,33333.333333333336
300,129,33472.58485639687
301,129,33472.58485639687
302,129,33472.58485639687
303,126,33056.99481865285
304,124,32783.50515463918
305,124,32783.50515463918
306,127,33194.805194805194
307,128,33333.333333333336
308,129,33472.58485639687
309,128,33333.333333333336
310,129,33472.58485639687
311,129,33472.58485639687
312,129,33472.58485639687
313,128,33333.333333333336
314,126,33056.99481865285
315,126,33056.99481865285
316,127,33194.805194805194
317,130,33612.56544502618
318,129,33472.58485639687
319,129,33472.58485639687
320,130,33612.56544502618
321,133,34036.93931398417
322,130,33612.56544502618
323,131,33753.280839895015
324,132,33894.73684210526
325,131,33753.280839895015
326,131,33753.280839895015
327,131,33753.280839895015
328,131,33753.280839895015
329,132,33894.73684210526
330,132,33894.73684210526
331,131,33753.280839895015
332,133,34036.93931398417
333,134,34179.89417989418
334,140,35053.76344086022
335,136,34468.085106382976
336,133,34036.93931398417
337,133,34036.93931398417
338,133,34036.93931398417
339,133,34036.93931398417
340,133,34036.93931398417
341,136,34468.085106382976
342,133,34036.93931398417
343,134,34179.89417989418
344,135,34323.60742705571
345,135,34323.60742705571
346,135,34323.60742705571
347,136,34468.085106382976
348,136,34468.085106382976
349,134,34179.89417989418
350,134,34179.89417989418
351,135,34323.60742705571
352,136,34468.085106382976
353,136,34468.085106382976
354,136,34468.085106382976
355,138,34759.358288770054
356,137,34613.33333333333
357,137,34613.33333333333
358,141,35202.156334231804
359,137,34613.33333333333
360,137,34613.33333333333
361,137,34613.33333333333
362,138,34759.358288770054
363,139,34906.16621983914
364,136,34468.085106382976
365,137,34613.33333333333
366,135,34323.60742705571
367,135,34323.60742705571
368,133,34036.93931398417
369,126,33056.99481865285
370,119,32111.959287531805
371,115,31586.90176322418
372,114,31457.286432160803
373,113,31328.320802005015
374,111,31072.31920199501
375,112,31200.0
376,114,31457.286432160803
377,113,31328.320802005015
378,112,31200.0
379,111,31072.31920199501
380,110,30945.273631840795
381,112,31200.0
382,114,31457.286432160803
383,114,31457.286432160803
384,114,31457.286432160803
385,116,31717.171717171717
386,115,31586.90176322418
387,115,31586.90176322418
388,110,30945.273631840795
389,110,30945.273631840795
390,110,30945.273631840795
391,111,31072.31920199501
392,113,31328.320802005015
393,112,31200.0
394,114,31457.286432160803
395,114,31457.286432160803
396,114,31457.286432160803
397,114,31457.286432160803
398,114,31457.286432160803
399,115,31586.90176322418
400,115,31586.90176322418
401,116,31717.171717171717
402,116,31717.171717171717
403,122,32512.82051282051
404,117,31848.101265822785
405,117,31848.101265822785
406,116,31717.171717171717
407,113,31328.320802005015
408,115,31586.90176322418
409,113,31328.320802005015
410,112,31200.0
411,111,31072.31920199501
412,111,31072.31920199501
413,113,31328.320802005015
414,114,31457.286432160803
415,114,31457.286432160803
416,116,31717.171717171717
417,118,31979.695431472082
418,120,32244.897959183672
419,120,32244.897959183672
420,119,32111.959287531805
421,120,32244.897959183672
422,120,32244.897959183672
423,120,32244.897959183672
424,121,32378.51662404092
425,118,31979.695431472082
426,114,31457.286432160803
427,113,31328.320802005015
428,114,31457.286432160803
429,113,31328.320802005015
430,115,31586.90176322418
431,113,31328.320802005015
432,115,31586.90176322418
433,116,31717.171717171717
434,114,31457.286432160803
435,115,31586.90176322418
436,116,31717.171717171717
437,115,31586.90176322418
438,114,31457.286432160803
439,114,31457.286432160803
440,115,31586.90176322418
441,115,31586.90176322418
442,117,31848.101265822785
443,115,31586.90176322418
444,114,31457.286432160803
445,116,31717.171717171717
446,114,31457.286432160803
447,115,31586.90176322418
448,116,31717.171717171717
449,117,31848.101265822785
450,113,31328.320802005015
451,113,31328.320802005015
452,113,31328.320802005015
453,117,31848.101265822785
454,117,31848.101265822785
455,118,31979.695431472082
456,116,31717.171717171717
457,115,31586.90176322418
458,115,31586.90176322418
459,117,31848.101265822785
460,115,31586.90176322418
461,115,31586.90176322418
462,115,31586.90176322418
463,116,31717.171717171717
464,116,31717.171717171717
465,116,31717.171717171717
466,118,31979.695431472082
467,118,31979.695431472082
468,117,31848.101265822785
469,117,31848.101265822785
470,119,32111.959287531805
471,117,31848.101265822785
472,116,31717.171717171717
473,115,31586.90176322418
474,115,31586.90176322418
475,117,31848.101265822785
476,116,31717.171717171717
477,117,31848.101265822785
478,117,31848.101265822785
479,118,31979.695431472082
480,118,31979.695431472082
481,119,32111.959287531805
482,119,32111.959287531805
483,118,31979.695431472082
484,120,32244.897959183672
485,120,32244.897959183672
486,121,32378.51662404092
487,121,32378.51662404092
